v_node,cycle,phase,pulse,segment,E_gate_J,E_drain_J,E_total_J,last_drain_ID_A,n_samples
1.975,14,erase,0,hold,4.047621e-15,1.711517e-17,4.064736e-15,1.325009e-11,40
1.975,14,erase,0,fall,-1.575234e-15,8.569880e-20,-1.575148e-15,8.910415e-08,31
1.975,14,relax,0,hold,-5.505372e-17,-2.407641e-18,-5.746136e-17,-3.471807e-14,70
1.975,15,fire,1,rise,2.581063e-16,5.346034e-16,7.927097e-16,2.431688e-05,30
1.975,15,fire,1,write,nan,nan,nan,nan,0
1.975,15,fire,1,fall,5.616983e-22,1.223597e-15,1.223598e-15,2.449644e-05,30
1.975,15,fire,2,rise,5.669441e-22,1.223597e-15,1.223598e-15,2.449645e-05,30
1.975,15,fire,2,write,nan,nan,nan,nan,0
1.975,15,fire,2,fall,1.084214e-21,1.223662e-15,1.223664e-15,2.449775e-05,30
1.975,15,fire,3,rise,1.089207e-21,1.223663e-15,1.223664e-15,2.449777e-05,30
1.975,15,fire,3,write,nan,nan,nan,nan,0
1.975,15,fire,3,fall,1.579236e-21,1.223767e-15,1.223769e-15,2.449986e-05,30
1.975,15,fire,4,rise,1.583944e-21,1.223769e-15,1.223770e-15,2.449988e-05,30
1.975,15,fire,4,write,nan,nan,nan,nan,0
1.975,15,fire,4,fall,2.044199e-21,1.223909e-15,1.223911e-15,2.450270e-05,30
1.975,15,fire,5,rise,2.048652e-21,1.223911e-15,1.223913e-15,2.450273e-05,30
1.975,15,fire,5,write,nan,nan,nan,nan,0
1.975,15,fire,5,fall,2.528706e-21,1.224086e-15,1.224089e-15,2.450625e-05,30
1.975,15,fire,6,rise,2.534140e-21,1.224088e-15,1.224091e-15,2.450629e-05,30
1.975,15,fire,6,write,nan,nan,nan,nan,0
1.975,15,fire,6,fall,3.491751e-21,1.224309e-15,1.224313e-15,2.451073e-05,30
1.975,15,fire,7,rise,3.502976e-21,1.224312e-15,1.224316e-15,2.451078e-05,30
1.975,15,fire,7,write,nan,nan,nan,nan,0
1.975,15,fire,7,fall,4.594254e-21,1.224604e-15,1.224608e-15,2.451663e-05,30
1.975,15,fire,8,rise,4.604700e-21,1.224607e-15,1.224612e-15,2.451669e-05,30
1.975,15,fire,8,write,nan,nan,nan,nan,0
1.975,15,fire,8,fall,5.652990e-21,1.224967e-15,1.224973e-15,2.452391e-05,30
1.975,15,fire,9,rise,5.663154e-21,1.224971e-15,1.224977e-15,2.452398e-05,30
1.975,15,fire,9,write,nan,nan,nan,nan,0
1.975,15,fire,9,fall,-2.577491e-16,5.422056e-16,2.844565e-16,2.928478e-08,30
1.975,15,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,15,erase,0,rise,3.805365e-16,2.985183e-18,3.835217e-16,5.573989e-10,30
1.975,15,erase,0,hold,4.029551e-15,1.704019e-17,4.046591e-15,1.319422e-11,40
1.975,15,erase,0,fall,-1.593120e-15,1.355863e-19,-1.592984e-15,8.898093e-08,31
1.975,15,relax,0,hold,-5.540809e-17,-2.428363e-18,-5.783645e-17,-3.458572e-14,70
1.975,16,fire,1,rise,2.581511e-16,5.351114e-16,7.932624e-16,2.432146e-05,30
1.975,16,fire,1,write,nan,nan,nan,nan,0
1.975,16,fire,1,fall,5.604524e-22,1.223826e-15,1.223827e-15,2.450103e-05,30
1.975,16,fire,2,rise,5.656859e-22,1.223826e-15,1.223827e-15,2.450103e-05,30
1.975,16,fire,2,write,nan,nan,nan,nan,0
1.975,16,fire,2,fall,1.081755e-21,1.223891e-15,1.223892e-15,2.450234e-05,30
1.975,16,fire,3,rise,1.086736e-21,1.223892e-15,1.223893e-15,2.450235e-05,30
1.975,16,fire,3,write,nan,nan,nan,nan,0
1.975,16,fire,3,fall,1.575654e-21,1.223996e-15,1.223997e-15,2.450443e-05,30
1.975,16,fire,4,rise,1.580352e-21,1.223997e-15,1.223999e-15,2.450446e-05,30
1.975,16,fire,4,write,nan,nan,nan,nan,0
1.975,16,fire,4,fall,2.039521e-21,1.224137e-15,1.224139e-15,2.450727e-05,30
1.975,16,fire,5,rise,2.043938e-21,1.224139e-15,1.224141e-15,2.450730e-05,30
1.975,16,fire,5,write,nan,nan,nan,nan,0
1.975,16,fire,5,fall,2.518562e-21,1.224314e-15,1.224316e-15,2.451081e-05,30
1.975,16,fire,6,rise,2.523986e-21,1.224316e-15,1.224318e-15,2.451085e-05,30
1.975,16,fire,6,write,nan,nan,nan,nan,0
1.975,16,fire,6,fall,3.453475e-21,1.224535e-15,1.224539e-15,2.451525e-05,30
1.975,16,fire,7,rise,3.464690e-21,1.224538e-15,1.224541e-15,2.451530e-05,30
1.975,16,fire,7,write,nan,nan,nan,nan,0
1.975,16,fire,7,fall,4.556326e-21,1.224827e-15,1.224832e-15,2.452110e-05,30
1.975,16,fire,8,rise,4.566805e-21,1.224830e-15,1.224835e-15,2.452116e-05,30
1.975,16,fire,8,write,nan,nan,nan,nan,0
1.975,16,fire,8,fall,5.607656e-21,1.225188e-15,1.225193e-15,2.452832e-05,30
1.975,16,fire,9,rise,5.617712e-21,1.225191e-15,1.225197e-15,2.452840e-05,30
1.975,16,fire,9,write,nan,nan,nan,nan,0
1.975,16,fire,9,fall,-2.578099e-16,5.427100e-16,2.849001e-16,2.928604e-08,30
1.975,16,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,16,erase,0,rise,3.543435e-16,2.837069e-18,3.571806e-16,4.900586e-08,30
1.975,16,erase,0,hold,4.073055e-15,1.722085e-17,4.090276e-15,1.334026e-11,40
1.975,16,erase,0,fall,-1.575137e-15,8.562160e-20,-1.575051e-15,8.911020e-08,31
1.975,16,relax,0,hold,-5.524543e-17,-2.420900e-18,-5.766633e-17,-3.483251e-14,70
1.975,17,fire,1,rise,2.580704e-16,5.341256e-16,7.921960e-16,2.431274e-05,30
1.975,17,fire,1,write,nan,nan,nan,nan,0
1.975,17,fire,1,fall,5.652926e-22,1.223390e-15,1.223391e-15,2.449230e-05,30
1.975,17,fire,2,rise,5.705722e-22,1.223390e-15,1.223391e-15,2.449231e-05,30
1.975,17,fire,2,write,nan,nan,nan,nan,0
1.975,17,fire,2,fall,1.091145e-21,1.223456e-15,1.223457e-15,2.449362e-05,30
1.975,17,fire,3,rise,1.096170e-21,1.223457e-15,1.223458e-15,2.449364e-05,30
1.975,17,fire,3,write,nan,nan,nan,nan,0
1.975,17,fire,3,fall,1.589265e-21,1.223562e-15,1.223563e-15,2.449574e-05,30
1.975,17,fire,4,rise,1.594002e-21,1.223563e-15,1.223565e-15,2.449577e-05,30
1.975,17,fire,4,write,nan,nan,nan,nan,0
1.975,17,fire,4,fall,2.057155e-21,1.223705e-15,1.223707e-15,2.449861e-05,30
1.975,17,fire,5,rise,2.061635e-21,1.223707e-15,1.223709e-15,2.449864e-05,30
1.975,17,fire,5,write,nan,nan,nan,nan,0
1.975,17,fire,5,fall,2.547281e-21,1.223884e-15,1.223886e-15,2.450219e-05,30
1.975,17,fire,6,rise,2.552740e-21,1.223885e-15,1.223888e-15,2.450223e-05,30
1.975,17,fire,6,write,nan,nan,nan,nan,0
1.975,17,fire,6,fall,3.542481e-21,1.224110e-15,1.224114e-15,2.450673e-05,30
1.975,17,fire,7,rise,3.553731e-21,1.224113e-15,1.224116e-15,2.450678e-05,30
1.975,17,fire,7,write,nan,nan,nan,nan,0
1.975,17,fire,7,fall,4.646936e-21,1.224408e-15,1.224413e-15,2.451271e-05,30
1.975,17,fire,8,rise,4.657406e-21,1.224412e-15,1.224416e-15,2.451278e-05,30
1.975,17,fire,8,write,nan,nan,nan,nan,0
1.975,17,fire,8,fall,5.707409e-21,1.224776e-15,1.224782e-15,2.452008e-05,30
1.975,17,fire,9,rise,5.717541e-21,1.224780e-15,1.224786e-15,2.452016e-05,30
1.975,17,fire,9,write,nan,nan,nan,nan,0
1.975,17,fire,9,fall,-2.576957e-16,5.417544e-16,2.840587e-16,2.928392e-08,30
1.975,17,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,17,erase,0,rise,3.543142e-16,2.836829e-18,3.571510e-16,4.900362e-08,30
1.975,17,erase,0,hold,3.884391e-15,1.642988e-17,3.900821e-15,1.338082e-11,39
1.975,17,erase,0,fall,-1.575252e-15,8.577459e-20,-1.575166e-15,8.910650e-08,31
1.975,17,relax,0,hold,-5.533080e-17,-2.425687e-18,-5.775649e-17,-3.487572e-14,70
1.975,18,fire,1,rise,2.580557e-16,5.339223e-16,7.919780e-16,2.431105e-05,30
1.975,18,fire,1,write,nan,nan,nan,nan,0
1.975,18,fire,1,fall,5.639743e-22,1.223306e-15,1.223306e-15,2.449061e-05,30
1.975,18,fire,2,rise,5.692408e-22,1.223306e-15,1.223307e-15,2.449062e-05,30
1.975,18,fire,2,write,nan,nan,nan,nan,0
1.975,18,fire,2,fall,1.088505e-21,1.223372e-15,1.223373e-15,2.449194e-05,30
1.975,18,fire,3,rise,1.337523e-19,1.223421e-13,1.223422e-13,2.449401e-05,30
1.975,18,fire,3,write,nan,nan,nan,nan,0
1.975,18,fire,3,fall,2.038648e-21,1.223616e-15,1.223618e-15,2.449683e-05,30
1.975,18,fire,4,rise,2.043116e-21,1.223617e-15,1.223619e-15,2.449686e-05,30
1.975,18,fire,4,write,nan,nan,nan,nan,0
1.975,18,fire,4,fall,2.526255e-21,1.223793e-15,1.223796e-15,2.450038e-05,30
1.975,18,fire,5,rise,2.531715e-21,1.223795e-15,1.223798e-15,2.450042e-05,30
1.975,18,fire,5,write,nan,nan,nan,nan,0
1.975,18,fire,5,fall,3.518092e-21,1.224018e-15,1.224022e-15,2.450490e-05,30
1.975,18,fire,6,rise,3.529358e-21,1.224021e-15,1.224024e-15,2.450495e-05,30
1.975,18,fire,6,write,nan,nan,nan,nan,0
1.975,18,fire,6,fall,4.626794e-21,1.224316e-15,1.224320e-15,2.451086e-05,30
1.975,18,fire,7,rise,4.637368e-21,1.224319e-15,1.224324e-15,2.451092e-05,30
1.975,18,fire,7,write,nan,nan,nan,nan,0
1.975,18,fire,7,fall,5.698016e-21,1.224683e-15,1.224688e-15,2.451821e-05,30
1.975,18,fire,8,rise,5.708246e-21,1.224687e-15,1.224692e-15,2.451829e-05,30
1.975,18,fire,8,write,nan,nan,nan,nan,0
1.975,18,fire,8,fall,6.693766e-21,1.225117e-15,1.225124e-15,2.452692e-05,30
1.975,18,fire,9,rise,6.703072e-21,1.225122e-15,1.225128e-15,2.452701e-05,30
1.975,18,fire,9,write,nan,nan,nan,nan,0
1.975,18,fire,9,fall,-2.578105e-16,5.427749e-16,2.849644e-16,2.928722e-08,30
1.975,18,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,18,erase,0,rise,3.543687e-16,2.837270e-18,3.572060e-16,4.900760e-08,30
1.975,18,erase,0,hold,3.892087e-15,1.646153e-17,3.908548e-15,1.346299e-11,39
1.975,18,erase,0,fall,-1.574140e-15,8.606056e-20,-1.574054e-15,8.928338e-08,31
1.975,18,relax,0,hold,-5.478044e-17,-2.396409e-18,-5.717684e-17,-3.466257e-14,70
1.975,19,fire,1,rise,2.580102e-16,5.331336e-16,7.911439e-16,2.430480e-05,30
1.975,19,fire,1,write,nan,nan,nan,nan,0
1.975,19,fire,1,fall,4.408363e-22,1.222987e-15,1.222988e-15,2.448424e-05,30
1.975,19,fire,2,rise,4.449405e-22,1.222988e-15,1.222988e-15,2.448424e-05,30
1.975,19,fire,2,write,nan,nan,nan,nan,0
1.975,19,fire,2,fall,8.502041e-22,1.223036e-15,1.223037e-15,2.448522e-05,30
1.975,19,fire,3,rise,8.541216e-22,1.223037e-15,1.223038e-15,2.448523e-05,30
1.975,19,fire,3,write,nan,nan,nan,nan,0
1.975,19,fire,3,fall,1.239104e-21,1.223115e-15,1.223116e-15,2.448679e-05,30
1.975,19,fire,4,rise,1.242808e-21,1.223116e-15,1.223117e-15,2.448681e-05,30
1.975,19,fire,4,write,nan,nan,nan,nan,0
1.975,19,fire,4,fall,1.605811e-21,1.223221e-15,1.223223e-15,2.448893e-05,30
1.975,19,fire,5,rise,1.609339e-21,1.223223e-15,1.223224e-15,2.448895e-05,30
1.975,19,fire,5,write,nan,nan,nan,nan,0
1.975,19,fire,5,fall,2.014949e-21,1.223355e-15,1.223357e-15,2.449160e-05,30
1.975,19,fire,6,rise,2.019976e-21,1.223356e-15,1.223358e-15,2.449163e-05,30
1.975,19,fire,6,write,nan,nan,nan,nan,0
1.975,19,fire,6,fall,2.996779e-21,1.223532e-15,1.223535e-15,2.449515e-05,30
1.975,19,fire,7,rise,3.007256e-21,1.223534e-15,1.223537e-15,2.449519e-05,30
1.975,19,fire,7,write,nan,nan,nan,nan,0
1.975,19,fire,7,fall,4.037945e-21,1.223775e-15,1.223779e-15,2.450002e-05,30
1.975,19,fire,8,rise,4.048210e-21,1.223777e-15,1.223781e-15,2.450007e-05,30
1.975,19,fire,8,write,nan,nan,nan,nan,0
1.975,19,fire,8,fall,5.450522e-21,1.224097e-15,1.224102e-15,2.450648e-05,30
1.975,19,fire,9,rise,5.465351e-21,1.224101e-15,1.224106e-15,2.450655e-05,30
1.975,19,fire,9,write,nan,nan,nan,nan,0
1.975,19,fire,9,fall,-2.575004e-16,5.401545e-16,2.826541e-16,2.928087e-08,30
1.975,19,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,19,erase,0,rise,3.542695e-16,2.836480e-18,3.571060e-16,4.900036e-08,30
1.975,19,erase,0,hold,3.909636e-15,1.653470e-17,3.926170e-15,1.346109e-11,39
1.975,19,erase,0,fall,-1.575410e-15,8.604408e-20,-1.575324e-15,8.909937e-08,31
1.975,19,relax,0,hold,-5.513209e-17,-2.416922e-18,-5.754901e-17,-3.456586e-14,70
1.975,20,fire,1,rise,2.580594e-16,5.337669e-16,7.918263e-16,2.430998e-05,30
1.975,20,fire,1,write,nan,nan,nan,nan,0
1.975,20,fire,1,fall,4.417341e-22,1.223246e-15,1.223246e-15,2.448941e-05,30
1.975,20,fire,2,rise,4.458469e-22,1.223246e-15,1.223247e-15,2.448942e-05,30
1.975,20,fire,2,write,nan,nan,nan,nan,0
1.975,20,fire,2,fall,8.519736e-22,1.223295e-15,1.223296e-15,2.449040e-05,30
1.975,20,fire,3,rise,8.558995e-22,1.223296e-15,1.223296e-15,2.449041e-05,30
1.975,20,fire,3,write,nan,nan,nan,nan,0
1.975,20,fire,3,fall,1.241732e-21,1.223374e-15,1.223375e-15,2.449197e-05,30
1.975,20,fire,4,rise,1.245444e-21,1.223374e-15,1.223376e-15,2.449199e-05,30
1.975,20,fire,4,write,nan,nan,nan,nan,0
1.975,20,fire,4,fall,1.609039e-21,1.223480e-15,1.223482e-15,2.449410e-05,30
1.975,20,fire,5,rise,1.612571e-21,1.223481e-15,1.223483e-15,2.449413e-05,30
1.975,20,fire,5,write,nan,nan,nan,nan,0
1.975,20,fire,5,fall,2.009426e-21,1.223613e-15,1.223615e-15,2.449677e-05,30
1.975,20,fire,6,rise,2.014213e-21,1.223615e-15,1.223617e-15,2.449680e-05,30
1.975,20,fire,6,write,nan,nan,nan,nan,0
1.975,20,fire,6,fall,2.947814e-21,1.223787e-15,1.223790e-15,2.450027e-05,30
1.975,20,fire,7,rise,2.958272e-21,1.223789e-15,1.223792e-15,2.450031e-05,30
1.975,20,fire,7,write,nan,nan,nan,nan,0
1.975,20,fire,7,fall,3.985170e-21,1.224027e-15,1.224031e-15,2.450508e-05,30
1.975,20,fire,8,rise,3.995324e-21,1.224030e-15,1.224034e-15,2.450513e-05,30
1.975,20,fire,8,write,nan,nan,nan,nan,0
1.975,20,fire,8,fall,5.365943e-21,1.224344e-15,1.224349e-15,2.451142e-05,30
1.975,20,fire,9,rise,5.380716e-21,1.224347e-15,1.224353e-15,2.451150e-05,30
1.975,20,fire,9,write,nan,nan,nan,nan,0
1.975,20,fire,9,fall,-2.575673e-16,5.407400e-16,2.831728e-16,2.928248e-08,30
1.975,20,burst_read,0,burst_read,nan,nan,nan,nan,0
1.975,20,erase,0,rise,3.542915e-16,2.836657e-18,3.571281e-16,4.900197e-08,30
1.975,20,erase,0,hold,3.922769e-15,1.658924e-17,3.939359e-15,1.350708e-11,39
1.975,20,erase,0,fall,-1.652626e-15,-9.637575e-19,-1.653590e-15,1.051335e-09,30
1.975,20,relax,0,hold,-5.562987e-17,-2.450793e-18,-5.808066e-17,-3.448432e-14,70
2.000,1,fire,1,rise,2.800549e-16,7.581508e-16,1.038206e-15,2.592283e-05,30
2.000,1,fire,1,write,3.636830e-15,1.304797e-13,1.341165e-13,2.610521e-05,11
2.000,1,fire,1,fall,5.203296e-22,1.303955e-15,1.303956e-15,2.610521e-05,30
2.000,1,fire,2,rise,5.255278e-22,1.303955e-15,1.303956e-15,2.610522e-05,30
2.000,1,fire,2,write,7.873797e-20,1.305277e-13,1.305278e-13,2.610594e-05,11
2.000,1,fire,2,fall,1.045389e-21,1.303992e-15,1.303993e-15,2.610595e-05,30
2.000,1,fire,3,rise,1.050474e-21,1.303992e-15,1.303993e-15,2.610596e-05,30
2.000,1,fire,3,write,1.315511e-19,1.305326e-13,1.305327e-13,2.610716e-05,11
2.000,1,fire,3,fall,1.637717e-21,1.304053e-15,1.304055e-15,2.610718e-05,30
2.000,1,fire,4,rise,1.646727e-21,1.304054e-15,1.304056e-15,2.610719e-05,30
2.000,1,fire,4,write,2.151444e-19,1.305405e-13,1.305407e-13,2.610916e-05,11
2.000,1,fire,4,fall,2.683651e-21,1.304153e-15,1.304156e-15,2.610918e-05,30
2.000,1,fire,5,rise,2.694720e-21,1.304154e-15,1.304157e-15,2.610921e-05,30
2.000,1,fire,5,write,3.255571e-19,1.305530e-13,1.305533e-13,2.611215e-05,11
2.000,1,fire,5,fall,3.800343e-21,1.304303e-15,1.304307e-15,2.611218e-05,30
2.000,1,fire,6,rise,3.811016e-21,1.304304e-15,1.304308e-15,2.611222e-05,30
2.000,1,fire,6,write,4.344495e-19,1.305705e-13,1.305709e-13,2.611611e-05,11
2.000,1,fire,6,fall,4.856811e-21,1.304501e-15,1.304506e-15,2.611616e-05,30
2.000,1,fire,7,rise,4.866843e-21,1.304503e-15,1.304508e-15,2.611620e-05,30
2.000,1,fire,7,write,5.368372e-19,1.305926e-13,1.305931e-13,2.612098e-05,11
2.000,1,fire,7,fall,5.845537e-21,1.304744e-15,1.304750e-15,2.612104e-05,30
2.000,1,fire,8,rise,5.854884e-21,1.304747e-15,1.304753e-15,2.612109e-05,30
2.000,1,fire,8,write,6.322425e-19,1.306191e-13,1.306198e-13,2.612670e-05,11
2.000,1,fire,8,fall,6.762859e-21,1.305030e-15,1.305037e-15,2.612676e-05,30
2.000,1,fire,9,rise,6.771494e-21,1.305033e-15,1.305040e-15,2.612682e-05,30
2.000,1,fire,9,write,7.203847e-19,1.306497e-13,1.306504e-13,2.613318e-05,11
2.000,1,fire,9,fall,-2.815505e-16,7.768708e-16,4.953203e-16,3.030516e-08,30
2.000,1,burst_read,0,burst_read,7.591670e-17,3.786837e-18,7.970353e-17,-2.586263e-13,21
2.000,1,erase,0,rise,3.647049e-16,2.915413e-18,3.676203e-16,5.039990e-09,30
2.000,1,erase,0,hold,1.148580e-14,4.804794e-17,1.153384e-14,1.465189e-11,41
2.000,1,erase,0,fall,-1.600676e-15,4.344404e-19,-1.600242e-15,1.070716e-08,34
2.000,1,relax,0,hold,-1.980665e-14,2.658293e-16,-1.954082e-14,-3.581772e-14,71
2.000,2,fire,1,rise,2.638166e-16,5.209856e-16,7.848021e-16,2.425678e-05,30
2.000,2,fire,1,write,3.607968e-15,1.221436e-13,1.257515e-13,2.443799e-05,11
2.000,2,fire,1,fall,4.463968e-22,1.220678e-15,1.220678e-15,2.443799e-05,30
2.000,2,fire,2,rise,4.505616e-22,1.220678e-15,1.220678e-15,2.443800e-05,30
2.000,2,fire,2,write,6.584878e-20,1.221922e-13,1.221923e-13,2.443898e-05,11
2.000,2,fire,2,fall,8.615786e-22,1.220727e-15,1.220728e-15,2.443899e-05,30
2.000,2,fire,3,rise,8.655494e-22,1.220728e-15,1.220729e-15,2.443900e-05,30
2.000,2,fire,3,write,1.064632e-19,1.221987e-13,1.221988e-13,2.444057e-05,11
2.000,2,fire,3,fall,1.264207e-21,1.220807e-15,1.220808e-15,2.444059e-05,30
2.000,2,fire,4,rise,1.268746e-21,1.220808e-15,1.220809e-15,2.444061e-05,30
2.000,2,fire,4,write,1.702857e-19,1.222085e-13,1.222087e-13,2.444303e-05,11
2.000,2,fire,4,fall,2.329334e-21,1.220930e-15,1.220933e-15,2.444307e-05,30
2.000,2,fire,5,rise,2.342639e-21,1.220932e-15,1.220934e-15,2.444310e-05,30
2.000,2,fire,5,write,3.003844e-19,1.222249e-13,1.222252e-13,2.444715e-05,11
2.000,2,fire,5,fall,3.644156e-21,1.221136e-15,1.221140e-15,2.444720e-05,30
2.000,2,fire,6,rise,3.656630e-21,1.221139e-15,1.221142e-15,2.444724e-05,30
2.000,2,fire,6,write,4.277298e-19,1.222497e-13,1.222501e-13,2.445286e-05,11
2.000,2,fire,6,fall,4.873141e-21,1.221422e-15,1.221427e-15,2.445293e-05,30
2.000,2,fire,7,rise,4.884743e-21,1.221425e-15,1.221430e-15,2.445299e-05,30
2.000,2,fire,7,write,5.663027e-19,1.222826e-13,1.222831e-13,2.446045e-05,11
2.000,2,fire,7,fall,6.557582e-21,1.221801e-15,1.221808e-15,2.446053e-05,30
2.000,2,fire,8,rise,6.575914e-21,1.221806e-15,1.221812e-15,2.446062e-05,30
2.000,2,fire,8,write,7.482408e-19,1.223273e-13,1.223281e-13,2.447073e-05,11
2.000,2,fire,8,fall,8.344345e-21,1.222316e-15,1.222324e-15,2.447084e-05,30
2.000,2,fire,9,rise,8.361084e-21,1.222321e-15,1.222330e-15,2.447095e-05,30
2.000,2,fire,9,write,9.193252e-19,1.223852e-13,1.223862e-13,2.448353e-05,11
2.000,2,fire,9,fall,-2.627047e-16,5.301911e-16,2.674864e-16,2.953813e-08,30
2.000,2,burst_read,0,burst_read,7.390202e-17,3.690230e-18,7.759225e-17,-4.111646e-13,21
2.000,2,erase,0,rise,3.561370e-16,2.845773e-18,3.589827e-16,4.957847e-09,30
2.000,2,erase,0,hold,1.145435e-14,4.796669e-17,1.150232e-14,1.278276e-11,41
2.000,2,erase,0,fall,-1.630733e-15,3.801242e-19,-1.630353e-15,1.007669e-08,31
2.000,2,relax,0,hold,-1.990954e-14,2.493472e-16,-1.966019e-14,-3.418319e-14,71
2.000,3,fire,1,rise,2.653821e-16,5.433173e-16,8.086994e-16,2.443559e-05,30
2.000,3,fire,1,write,2.297727e-20,1.107752e-13,1.107752e-13,2.461692e-05,10
2.000,3,fire,1,fall,4.540135e-22,1.229616e-15,1.229616e-15,2.461693e-05,30
2.000,3,fire,2,rise,4.582454e-22,1.229616e-15,1.229616e-15,2.461694e-05,30
2.000,3,fire,2,write,6.103238e-20,1.107782e-13,1.107783e-13,2.461785e-05,10
2.000,3,fire,2,fall,8.763832e-22,1.229664e-15,1.229665e-15,2.461790e-05,30
2.000,3,fire,3,rise,8.804275e-22,1.229664e-15,1.229665e-15,2.461791e-05,30
2.000,3,fire,3,write,9.742946e-20,1.107838e-13,1.107839e-13,2.461934e-05,10
2.000,3,fire,3,fall,1.278090e-21,1.229741e-15,1.229742e-15,2.461945e-05,30
2.000,3,fire,4,rise,1.281918e-21,1.229742e-15,1.229743e-15,2.461947e-05,30
2.000,3,fire,4,write,1.319200e-19,1.107918e-13,1.107920e-13,2.462137e-05,10
2.000,3,fire,4,fall,1.656774e-21,1.229846e-15,1.229847e-15,2.462155e-05,30
2.000,3,fire,5,rise,1.660392e-21,1.229847e-15,1.229849e-15,2.462157e-05,30
2.000,3,fire,5,write,1.652098e-19,1.108022e-13,1.108024e-13,2.462389e-05,10
2.000,3,fire,5,fall,2.079272e-20,1.229983e-14,1.229985e-14,2.462443e-05,30
2.000,3,fire,6,rise,2.105236e-21,1.229991e-15,1.229993e-15,2.462446e-05,30
2.000,3,fire,6,write,2.198056e-19,1.108164e-13,1.108166e-13,2.462743e-05,10
2.000,3,fire,6,fall,3.001611e-21,1.230161e-15,1.230164e-15,2.462786e-05,30
2.000,3,fire,7,rise,3.012313e-21,1.230163e-15,1.230166e-15,2.462790e-05,30
2.000,3,fire,7,write,2.821458e-19,9.851997e-14,9.852025e-14,2.463189e-05,9
2.000,3,fire,7,fall,4.070216e-21,1.230395e-15,1.230399e-15,2.463256e-05,30
2.000,3,fire,8,rise,4.080778e-21,1.230398e-15,1.230402e-15,2.463261e-05,30
2.000,3,fire,8,write,3.731897e-19,9.854088e-14,9.854125e-14,2.463772e-05,9
2.000,3,fire,8,fall,5.475894e-21,1.230704e-15,1.230710e-15,2.463876e-05,30
2.000,3,fire,9,rise,5.491049e-21,1.230708e-15,1.230713e-15,2.463883e-05,30
2.000,3,fire,9,write,4.924683e-19,9.856891e-14,9.856940e-14,2.464555e-05,9
2.000,3,fire,9,fall,-2.651140e-16,5.506246e-16,2.855106e-16,2.958344e-08,30
2.000,3,burst_read,0,burst_read,-2.514398e-20,-1.246956e-21,-2.639094e-20,-3.066269e-13,17
2.000,3,erase,0,rise,3.567571e-16,2.850776e-18,3.596079e-16,4.962219e-09,30
2.000,3,erase,0,hold,3.925669e-15,1.660869e-17,3.942278e-15,1.286945e-11,40
2.000,3,erase,0,fall,-1.629195e-15,3.791400e-19,-1.628816e-15,1.008444e-08,31
2.000,3,relax,0,hold,-5.303868e-17,-2.212955e-18,-5.525164e-17,-3.421248e-14,70
2.000,4,fire,1,rise,2.653446e-16,5.427479e-16,8.080925e-16,2.443089e-05,30
2.000,4,fire,1,write,1.628189e-20,9.844784e-14,9.844785e-14,2.461211e-05,9
2.000,4,fire,1,fall,4.729107e-21,1.229382e-14,1.229382e-14,2.461228e-05,30
2.000,4,fire,2,rise,4.960933e-22,1.229384e-15,1.229384e-15,2.461229e-05,30
2.000,4,fire,2,write,5.357867e-20,9.845059e-14,9.845065e-14,2.461306e-05,9
2.000,4,fire,2,fall,9.123839e-22,1.229434e-15,1.229435e-15,2.461331e-05,30
2.000,4,fire,3,rise,9.164085e-22,1.229435e-15,1.229436e-15,2.461332e-05,30
2.000,4,fire,3,write,7.659839e-20,8.614884e-14,8.614891e-14,2.461451e-05,8
2.000,4,fire,3,fall,1.311961e-21,1.229514e-15,1.229515e-15,2.461491e-05,30
2.000,4,fire,4,rise,1.315768e-21,1.229515e-15,1.229516e-15,2.461492e-05,30
2.000,4,fire,4,write,1.033687e-19,8.615515e-14,8.615525e-14,2.461650e-05,8
2.000,4,fire,4,fall,1.689041e-21,1.229621e-15,1.229623e-15,2.461705e-05,30
2.000,4,fire,5,rise,1.692680e-21,1.229622e-15,1.229624e-15,2.461708e-05,30
2.000,4,fire,5,write,1.293373e-19,8.616326e-14,8.616339e-14,2.461899e-05,8
2.000,4,fire,5,fall,2.108700e-21,1.229755e-15,1.229757e-15,2.461973e-05,30
2.000,4,fire,6,rise,2.113794e-21,1.229756e-15,1.229758e-15,2.461976e-05,30
2.000,4,fire,6,write,1.679250e-19,8.617329e-14,8.617346e-14,2.462212e-05,8
2.000,4,fire,6,fall,3.094802e-20,1.229937e-14,1.229940e-14,2.462357e-05,30
2.000,4,fire,7,rise,3.153328e-21,1.229948e-15,1.229951e-15,2.462361e-05,30
2.000,4,fire,7,write,2.486266e-19,8.618840e-14,8.618865e-14,2.462692e-05,8
2.000,4,fire,7,fall,4.213961e-21,1.230189e-15,1.230193e-15,2.462844e-05,30
2.000,4,fire,8,rise,4.224634e-21,1.230192e-15,1.230196e-15,2.462849e-05,30
2.000,4,fire,8,write,3.292456e-19,8.620683e-14,8.620716e-14,2.463272e-05,8
2.000,4,fire,8,fall,5.694527e-21,1.230513e-15,1.230518e-15,2.463492e-05,30
